"","B1","C1","D1","E1","F1","G1","H1","A2","B2","C2","D2","E2","F2","G2","H2","A3","B3","C3","D3","E3","F3","G3","H3","A4","B4","C4","D4","E4","F4","G4","H4","A5","B5","C5","D5","E5","F5","G5","H5","A6","B6","C6","D6","E6","F6","G6","H6","A7","B7","C7","D7","E7","F7","G7","H7","A8","B8","C8","D8","E8","F8","G8","H8","A9","B9","C9","D9","E9","F9","G9","H9","A10","B10","C10","D10","E10","F10","G10","H10","A11","B11","C11","D11","E11","F11","G11","H11","A12","B12","C12","D12","E12","F12","G12","H12"
"ISO.87",15.7760098173876,3.19169407405165,0.780283979398213,3.50180741952606,8.23484314015602,4.3829618435375,2.61060741907165,16.7699885907583,1.94141898327278,0,32.9490972253391,14.7568192305211,12.7749516706884,7.87346923397659,2.96532793583336,0.975500598975732,59.7924525163634,2.15038499093504,55.9879341456006,1.1550705586651,21.524744525472,10.2778245433129,2.83146883627946,26.1810771051683,0.175301231739605,0.0640451119349166,3.99802308312853,6.18088504279561,32.1079096022797,11.7935358458575,1.97043037372571,0.968419615557562,8.30104650728212,30.8429289152018,2.99275017720708,13.7209195377375,4.7489016492084,0,12.0746859623863,2.58963049139122,0,9.45836234218118,2.22063314611189,2.26278120586474,5.78596774992702,9.3617316518208,0,9.18338462509205,29.6962528616284,30.3627580793759,3.62410791762763,49.4170385423414,2.39561550061041,1.38009070563708,0.64599349631276,2.93728645957576,29.9207857207898,3.75772804995901,33.1175822620248,0.171653283225294,4.02524070515277,1.46405170046803,0.206927547839509,34.8932240864783,33.0643076253947,2.69303001859144,28.3114757058496,40.8720262250981,1.32760082317401,0.385217044070941,0.737987952741578,1.92797072557135,3.25344664980211,28.2260731216728,0,2.91095456848765,1.14545662562009,0.280672444415594,6.67463314083833,0.307825322244701,8.18222985579678,36.7741513681399,5.78376510810137,1.70348906364347,17.8610987592131,3.49469352453191,1.77616406907877,37.8248526571604,38.0165921036259,45.9993506501639,22.0510069679488,26.6508345681933,22.0909455370747,4.33408192796265,2.60034347261675
"ISO.93",13.8500514728076,0.0411462668674387,0.856129023471197,0.37228004142503,1.06119142880595,0,0.520627483293001,1.70299801914449,0,0.27280365470631,0.0607769336392776,0.0909212540639839,2.6756577975425,6.93763468583277,1.70545812925305,1.23897375569073,4.54888451672244,0.465998242218743,0.234999135132434,0.664336244697578,1.02693196565123,0.354028177791336,11.0701276734172,0.256578788321786,0.225652732828413,0.470294622086678,0.390869977347432,0.479213606004506,1.82908853857493,0.678167504655676,0.857381248953576,0.695508709788192,0.396364615267208,0.81796588375154,0.466891300703149,0.229854578550736,0.687073338924262,0.0413518010471678,0.890282500941415,0.442049787009977,0.382723572942033,0.788767908892996,0.371584465094571,0.45371954088322,0.498544269305487,0.261388934827971,0.653159798484165,0.260920064447171,0.477230594964453,1.02243062627542,0.638601239820439,0.524307311041122,0.726048748703259,0.945267203188026,0.405858938005914,0.228028362442553,1.00335262041962,0.314463713450088,0.445794752419815,0.363648928709857,0.75534087331906,1.35867541770863,0.41649975499115,1.26744857490575,0.0723589856836666,0.386300143218446,0.508189542431849,0.531747558737028,0.26824090037928,0.378782037514223,0.410768489325436,0.217304134025663,0.253206971025852,0.762958697087715,0.449055967410962,0.176787945024152,0.67365214485892,0.992039028248829,0.479326659309932,0.224500707286211,0.564240437297513,0.295482671108729,0.676061876603986,0.800958444572289,0.200517892456315,0.491769622739777,0.261757547358216,0.0555634699851257,0.0394084830045429,0.529107059681244,1.31721921933295,3.57289339644164,0.735010800965291,1.2778920837697,0
"ISO.96",16.8185906693897,0,4.37501557308591,3.05906304627992,30.4885267847617,3.03419554569833,4.65424080037307,0.164184796061762,1.2878086335926,0,14.2077884471071,3.47933423127343,9.14353133335557,4.52605766277919,0.59585348564324,0,3.37698376346092,17.5215141093383,0.135241499538227,1.37932187423053,15.9693000250921,18.5418134759413,3.56965865613986,12.6772766688839,1.39181702934231,0,19.2066914473743,14.5897551214962,24.9157164431354,12.9589735262213,20.9908480868631,0.809789416072323,13.8821326479862,7.87418604361733,16.5766553542791,6.50593720365526,22.2691616498541,0,9.22526819159394,13.1402654173575,1.63273317148977,7.62937267363917,17.3041203438529,7.43294631889991,6.61029464546331,4.6033467116267,5.24506833443933,0.984745355084418,26.2593852572954,8.45376541693709,1.10132156832507,11.5369910169263,0,0,0.797789350564208,6.1624544784662,23.2826525482005,27.4187310640828,19.1362812008553,29.9806469863175,4.51642214901293,0,0,32.3974928407979,32.5268340703548,29.2580109252407,25.4015949801542,21.7573390442398,4.22155626658964,0,0.0270635141409619,26.9293465094668,8.23984172647825,4.49891178318613,19.6151769555179,12.0335481962356,0,0.139898741681864,2.86555734527908,18.1685298200337,0,4.0458947103162,22.3814271206819,36.2654865653279,1.40494047283997,4.91156782914968,2.21169638919605,31.0273357409737,26.6352171554857,22.1769884361091,24.4257771348036,31.217023584814,15.3644858192863,8.97971535085402,4.24255796948872
"ISO.2",10.5375183605163,24.4195568945868,42.8920023271683,3.67179849883322,34.3251109928074,18.4449643125858,7.36254029922577,36.4300435077491,51.987161459595,0,52.3332177771905,18.7110935327018,17.5084130734309,43.7402142916001,12.9259202522425,0.553737188355134,54.5590232625272,26.5305690993473,48.1041433991195,0,20.50745371817,8.17835741657037,29.183954832463,53.357805978266,1.76071619798489,22.0004866176906,54.5236899070258,43.3640910798592,42.2855071202434,14.2006976791378,17.3418920800325,1.19409746133756,52.0280792527706,36.7909212099905,19.9585211672261,32.2504907656437,31.522877901466,22.9824485873732,26.277185420297,5.32086048608728,16.2558350125633,50.0657842808209,40.0760897442942,46.8095217499798,42.977556025533,15.3280164336563,9.34326421945625,29.0839098675331,47.5169351507286,26.9724042658692,20.2197912322564,52.4445979900361,8.20635502979121,6.24104745946771,0.377254279846202,14.5224152330553,29.3957649590089,42.2040243580632,48.7903021685788,10.8678222585145,4.06837606142691,28.6450747426383,0.730496278036721,44.8574033685522,53.643925050205,44.8449526954692,45.6417926993818,57.0106860334793,10.1237651557817,11.469908442714,18.3720729323692,40.3818876905281,13.2959939336168,40.0438087036215,5.79406265543824,43.3384660942384,27.8415092776188,17.7321342208572,0,44.5555364690894,36.8673471503777,48.074256261972,50.4244087474775,0.73827935052587,19.4459136513626,10.9892582000422,1.48968991887239,50.1336525554483,51.894316673572,53.6442490348491,40.3964578519296,50.9113818725778,32.1309239339612,23.4329933074914,0
"ISO.20b",13.4587849394635,6.08106300198689,39.5646292344897,7.74323519826748,38.4590550763229,19.9094064242217,10.8862852007467,32.9234425245287,51.4033040795665,0,39.7163642645219,9.81951065668711,15.1308649525054,37.6373425937429,11.3771322770687,1.22237981858723,39.524612658882,22.7016002149359,47.7598175577321,51.3708762870659,28.3636994595557,10.2284635162226,20.122221860461,60.3495014343982,56.3159711223136,56.9376798547927,33.359699817037,46.491876195465,38.2276399010455,22.0770717054966,9.11063415497579,1.00847497138259,33.2750733240604,28.1824037325187,4.27902507293944,33.1745890276853,17.5452235529287,25.6501465373895,4.56148535135809,2.60572686310695,1.45715957710749,19.4511042814339,45.1389018021899,40.0989598142445,36.6606357897001,17.2462074519649,7.55507960651646,0,23.0030386384773,24.5328663420865,28.83166249009,48.6851871007299,24.6216206559157,5.02699368096861,1.58359673661415,0.577403476955721,2.3079948785471,31.4199985567919,33.6228282605132,0.926117388710489,1.62521351262122,16.2187289961164,0.0195482912761307,14.1698258636601,24.2164439984848,29.2306026684276,42.1573107338261,43.884276199853,3.29540514015564,5.08876621795684,1.64651832479746,8.14097743170083,4.34242574620635,48.1421941477363,7.17476065962047,50.8436886569561,26.6817830458705,17.2584757030801,7.5764865387754,16.3935602552138,14.6373212516349,36.666026874755,35.0058853513887,1.66352194063712,15.2929449441092,15.9800021100453,0.186250159298471,41.5320982999002,40.8002513229666,44.8714736948303,43.5582983953346,42.2387273085472,33.1053494545245,21.7976488232409,0.224339164369677
"ISO.29",12.1395755808457,19.1038944637503,51.6861580758512,38.2289238539532,24.3774065420632,9.10659352998379,11.6146163659628,22.6574229558523,45.8784029255797,0.00327043215247436,58.6417473743581,8.77236680007083,15.9558729065497,27.1868777692123,24.2931162129304,0,47.0106262243235,24.138688780443,0.298531408171291,0,22.7730887314776,17.2544335250149,33.04160510123,41.5772517912555,1.73011338923802,31.9219097723112,40.4445613031449,47.6017235299683,27.6839670609513,15.8936793956226,24.8824551919933,0.485541765546738,42.4246016813864,29.6288786607294,1.52202949345058,37.926304562572,13.905588609929,21.7990700682235,32.9273612027885,5.94956861574134,33.0609838730634,31.8532830662946,36.1477698939955,11.3377408610934,2.65908725141998,0.996555442652822,21.5246227356167,8.10202363187353,46.8019453944991,0.509890957324401,0.889525426718714,54.7044654946681,15.6829657653945,13.5681623371578,21.065505006228,24.3773086676578,27.3640587453052,36.255134363071,33.1543247017063,1.12729125159995,2.35244820974495,29.6604547772581,0,42.1827500625129,37.5712926854801,37.5216019167983,15.8275801366696,40.6999422010581,4.24307675820759,9.30918402522143,0,19.8642778817671,8.69685378046504,38.8317617693438,3.83227181308925,40.982243377726,17.6785470149407,17.3624375183324,8.92893608900636,35.1348201543635,38.3546958432184,42.0236667690217,39.2792981546653,1.8693226507968,17.6279917780115,13.0813175037934,0,40.8734130512851,44.7191186540984,41.2630020463334,41.7957344425018,36.6479814258379,22.0512024866889,21.7168650215846,0
"ISO.41b",11.5551740268641,8.75350004437642,23.9928549290049,12.5292688351041,2.42682653133506,12.8415414120959,0.382285625485434,15.2266556793133,29.6891382488864,0,31.7172317795312,26.1592251251979,14.1340995110788,30.2081927960927,7.53725958185859,0.483447491923655,23.3950962775981,13.7657214755008,0,0.0695611552498345,20.8595675816418,11.1853262933987,4.44420359547003,15.4452860617599,30.0385412166738,26.0466797347135,4.77052694908191,9.37696989059231,20.1610035615463,12.5075143682966,5.39448562021193,0.756700042595998,25.0548122911762,21.4236294479142,1.72639626159043,17.8125106425315,21.717603674031,0,23.168760016651,7.91852031506746,9.02748654903117,20.6541972486022,3.40893572974562,1.37212632391391,2.76905904625669,1.56674513141033,0.137500582676398,25.631858274347,23.5608337762291,14.3101046499409,1.32221417660369,21.3875189006719,15.5178849066475,2.23526627264031,0.911961903128272,11.4093217193594,16.7194998302163,4.16515555185491,20.1534359800058,5.44082789452029,1.52661039445551,18.1689964391918,0,25.8444434064166,28.2484373548378,2.24463985030316,20.5754633063274,31.1333742047143,5.84169057012768,3.30906019275483,1.32072230133556,11.2590663828608,4.64876331461591,22.0526563413912,9.91134861617846,13.3717452282599,9.62136830753299,2.91171043057018,0.990745615356746,58.4643228156174,22.110486673955,24.6308940670263,8.76354489987367,5.5822136710502,13.9445843361246,2.26444630414559,0.315735836526667,30.0226230099504,30.3441069849111,26.3859501472744,27.8513328598667,27.6108376703765,32.9359842579395,7.90728126993252,1.4022241378805
"ISO.55",15.8280607378011,1.56725135624291,42.3424158518094,41.6523432598866,2.36948999585788,23.7479796871811,0.450986700543847,27.1080745825927,18.376609610599,0,46.0023449938118,14.9984488931931,16.8848922324059,14.5563238758263,1.16823263672462,2.01889898055908,44.1073661900844,4.35751522984194,42.5370247491583,1.10874881844496,22.3636282453949,12.3652853239427,3.05063597946631,41.4101388185975,0.973506632093978,2.66720445753412,42.3374099036813,40.8538719633656,26.5836439948415,15.0889973309577,2.67915082236655,0.953925856087156,36.5006049419057,28.905772565916,1.70775794621085,30.9182391671161,22.7924311345835,14.4465406714627,2.14322317661947,14.5415597968677,13.2853624550775,36.6124641003895,18.0725420019352,6.31307666959879,3.29417214967755,33.3835067140044,1.06955755081311,8.25070248633088,42.4720617188267,27.879137413998,3.69312267744508,45.3674586953638,16.5974178739062,1.71455120825415,0,3.553294085616,34.0308769528299,2.73366790100774,41.5672861958251,0.952687644365064,6.42407154833413,2.76983795270349,0,48.3506641964062,45.1828747282258,2.99976006282551,39.1786595429633,44.7452041910101,1.49536438323133,2.6647924661313,0.657960766221726,17.1067561700085,2.41611951157672,40.3326028246406,3.03057730393334,40.2177273226184,19.0250496796188,1.22118033829622,7.21791106830455,17.3223011451819,3.73747540416849,45.3806682869475,41.0606664749031,2.69221442364451,17.4880470214407,1.72789383639154,0,42.2831710610169,44.5416288464535,40.5521456818426,39.4595550467379,41.4867885911098,23.4927019387587,2.40384099392838,1.00189918523036
"ISO.56",10.8849690921324,18.3519909893133,45.465162160332,5.98740807419686,32.3684550763953,14.205780242432,10.0917208107266,19.574001371705,45.719888404711,0,44.2290168361661,18.4118528721623,13.9060314083062,34.7642054839919,7.50052542669527,0.826930687149058,43.1671201666142,8.63580343216654,45.481042242592,46.7385194380858,21.8831797649926,10.6428528034683,32.4391105744107,48.3928576909451,1.85487832684225,17.7582265159568,47.3181324777944,11.1755938304576,30.1439099817581,19.3528405901553,23.16934507478,0.36983538497535,43.2726126854661,25.6537207957486,5.21019024641658,13.055826151194,20.2808233929036,18.5550497548335,26.8834369222622,3.29565584965438,1.69716231890775,34.2561734599757,39.3862926141995,42.9004736588795,19.2334123999782,23.1258147639052,7.42387212323217,18.4200351873063,35.3793014535735,26.0401487732175,14.7522077468533,42.761569224446,14.9925121399537,5.3331785115992,0.00877389467808154,4.52535578670234,23.6616921196184,44.7177039257106,39.4893644847312,4.11081350776184,2.42849690562797,13.5606387954874,0.0688575753080487,25.6659740211654,44.816555733814,38.202544410359,39.9651367878336,45.050198712138,3.34126590295868,13.7667068106995,2.36227227038722,2.5723239191583,4.95274097894705,38.4722935390951,20.5659636162163,42.6211575227637,22.7458632812706,4.71411619921413,1.08161599531124,29.0926066803637,8.28066275479073,42.904940699033,39.7570340823494,1.45501732511924,17.460793830152,13.3829357298257,0.979012585018803,46.3203028665381,42.9095256140658,44.6883977393525,33.9764293971493,42.5720059817101,28.6902905297322,25.4740669516033,1.23514327036824
"ISO.61",13.3186318636891,0.992219372489954,46.4542517113804,5.96322324782957,3.4128526451954,18.8611124634705,1.09378746253859,26.5396607709357,53.218981260234,2.56270273412177,46.3813952574578,18.4678213506981,12.6805185058841,34.3608572931544,3.63671283573554,0,45.3416740263057,20.1010329809747,40.2415146633653,46.1833170959132,21.4508271142116,8.06294072986459,10.4393183641089,42.6873580852287,46.0488646611846,47.286663216248,48.1841928362443,48.2639343138184,32.1826819053075,16.5567451634677,1.66337543305909,0.0751237067640975,45.4615217640362,30.8535299721606,10.2317541700902,46.0712640163628,27.4939821797546,25.9383399873647,2.58187304709618,18.8190300297327,6.22590675163664,37.7592138906976,43.4583515374219,45.0723185980918,33.177053153092,27.1983140769698,3.58670314118819,15.3896132743761,40.45049200003,28.2758038600662,9.02367000727109,45.2393165728972,18.4132655533638,2.55461289595905,0.700333898917359,7.74013741549807,19.9652762315394,46.2933381573479,44.5756087508972,0.614838115748976,3.5857772015004,7.99714303956167,1.15056407752792,35.7916601806421,46.0194178651135,38.2944572488772,14.5353677886843,38.5634963367597,3.14119941790056,4.4781150410354,0,42.9270183528529,5.7348109070387,32.1784079915033,4.53537131369529,39.3028527934062,22.9239157244885,3.83744621609581,0.397005584230978,22.8658797026396,37.3397455630203,29.4796480569227,38.9770455799446,0,17.4732373995597,6.44648888324488,0,46.8633672615308,45.1694759884171,47.94395208675,37.1050575275582,37.3640020689268,24.8080813810371,5.90629478474007,0
"ISO.63",10.1353032847047,0.477971493327667,39.5715819510932,22.5266982308179,7.74947106261152,9.48166774490719,10.7801717532812,27.0680957545969,0,0,38.9170051622902,15.1633434926845,15.1318365409534,30.6037735582778,1.10011858126847,0,36.0372686049533,21.2280565439055,34.9383050753451,0,16.6348383436276,5.70158824151693,30.5296749398188,44.58342328649,37.026633754433,33.2469682561868,34.704158405809,41.1797346410364,23.2622452396949,13.6971512929084,6.06304430052159,0,29.5328012525095,30.4421863794153,1.54956489705288,11.5511415831625,16.0829878348641,7.28674287756445,6.82139912216101,33.9758892445902,17.6803403344239,31.9129314681496,1.96916842926173,43.1695336073183,30.7303907459977,19.2391942610418,22.1177371465527,30.1773404081233,40.3584516410368,21.2262635050031,19.7652470626876,41.0784229926624,1.66220006309052,19.3706003874596,0,0.592573245229103,24.7357755712876,47.9554909246188,37.1419186289613,0,7.10147946014927,25.3671701717345,0,37.7532908590433,39.1279049164309,39.3070056810906,43.9085475356544,48.9735021600315,0.457048070732387,16.8345870640834,14.3930935839712,22.7847078257098,0.951125030580524,46.0461235995003,0,42.6611446017534,3.42609605318115,0.55968657520028,0,34.6043343605924,37.7566237153809,43.5600047669036,41.6465322284979,0,9.13667612636832,3.39659277182459,0,35.2179796794772,33.5434810720487,41.9642768010467,38.9326140717997,35.3785070518185,22.268836325298,22.3029116612507,0
"ISO.68",11.7149349394961,34.3695681755332,50.7422835031631,1.9412588032007,11.3260509795129,23.692122272059,0,23.3878436094293,40.6761007899353,0,46.6717221672874,5.93602423232854,15.9642282246562,45.7368999528179,16.6335748266211,0,38.7817056911386,27.3440850233806,41.1900774785546,0,29.2234121235109,12.4744835138521,20.5577096591386,54.7319211058471,18.3713251907816,34.0591012654908,42.5991351128826,52.0061296121109,33.0846474508307,20.3943789586676,5.05104942277366,0.426460550508079,35.7481208288368,22.0345935651435,41.3580983893592,17.1818019956127,8.28283626097503,23.6795617008914,3.51601817128842,34.2512097325143,8.52369853083509,33.2165772965787,45.7800880246435,36.4500545849472,23.7213530054898,0,4.57539214862005,5.34997494060774,34.0455235959202,23.5599351621176,38.7184171126895,34.1819849410123,21.8025621933212,5.91220745818358,0,19.1984680680218,23.8238757437397,46.6358254939286,30.7524830660677,0,0,35.409597148049,0,38.845325779014,34.8185564567981,42.8929084202813,41.9382120691217,44.9620783185997,5.42455770981006,1.26340531866872,0,31.402428910782,11.6554898916223,40.005110977375,2.95539622574521,35.0336019711617,21.1291285013261,6.57657010969292,0,8.07567519808696,23.8502832632184,42.2450069659447,37.9334034177859,0.41966535273141,24.9811421849698,8.47061812530156,0,40.7452260069052,42.3722555663732,36.1855011305104,46.3866609520933,41.2676581073398,23.6522949251611,20.0264720333831,0
"ISO.69",11.5330366100747,8.68969355395985,74.5313465021892,9.99395698087695,30.0901688856082,0,2.62744421427132,26.7088266835776,56.7722815774754,0,50.5919666796416,33.4027726919886,16.5235397383346,23.045665508313,32.1300527404305,0,53.6292080593832,20.8275502326711,60.7849644798152,0,33.7995335957412,16.5783318214766,4.15527686052163,75.3408655219912,23.8682461303058,5.8075107367285,69.1940467801895,72.2874524895541,34.7243263571415,32.6050133668037,31.9322902491176,2.08498012048046,53.7891190558596,37.5561801447627,9.1495398461146,1.98802106886218,21.674556489616,12.863404251136,15.4169165808906,25.8535235472268,23.3816847733355,27.9280572903821,61.6434464412611,61.2873920995159,13.3265297866962,24.3351735575396,7.61650960552564,0,63.6857283698723,37.2610555145861,14.2145775760959,55.0801577242324,16.1903694038354,15.3090519584863,0,11.3077943709432,32.5863421115343,16.0670496706705,62.961439370495,4.17662814301194,0.911296873184334,46.9449878135988,0,58.6266232147772,53.5970630281546,10.3577177106582,61.4423897363564,48.8020059763417,8.72034474166826,5.2870596689055,12.4617448838657,5.41436597094087,14.3724384690816,63.9481004318383,2.61705215393406,56.6370806045815,19.4025131594954,6.75647313425588,0,1.04186918507479,13.0491512995752,50.3698299372472,62.862757607843,3.63654079486824,17.9974767920829,16.0936014830804,0,56.658329521084,43.4939844715703,59.757511864302,58.1388566664849,53.398310981912,24.061657698484,20.1820320879733,0
"ISO.70",13.6293875886216,2.5534937921115,5.63492862653471,8.26953645432719,33.1696274395778,20.0201707566464,2.61666636712966,33.1741329417309,1.03948561969674,0,33.4451235472374,21.840592926978,10.1081128288614,3.92799199753597,2.78290849059723,0,53.4105401684399,24.2463447893608,65.3139813756104,0.759126646053975,28.204648725292,40.4471090154141,1.30482328710066,52.4158223853118,5.10679361136893,6.49068721181295,51.3230495320324,6.71007540199881,2.43475925808543,17.0615364567164,0.942113167279109,0.681594284083154,38.7775803041045,28.9974088157636,3.48471887163059,0,27.4844014016817,34.9483647507905,34.5888683308458,4.36433975247497,26.7316093291862,24.8354003145867,34.1770726514617,58.573387850456,6.54021447711424,42.6204590727028,0.778912257740723,2.04820228334956,45.4450336254408,6.97757815490345,3.55099120216575,62.1404779907714,15.0435578547725,1.22311133329602,0,11.3016459254477,28.805059850645,21.6651047148706,39.0777157925682,2.46262131703946,2.93719301852245,7.68943875638713,0,52.4283899945762,39.9120153824601,16.3631403360005,54.0664866949757,55.166057344359,3.0112834167249,1.14974360367723,0,11.2787932206394,21.4805213440655,44.2869429010093,5.42554787847794,57.9143194218565,29.3304331409765,17.3112362978294,0,16.0830601760427,61.2937169797781,48.0334062195515,50.4562342839311,10.3313379715543,25.5102211782313,13.8993668308256,0,38.6659849252214,36.4339369688123,50.085957475515,46.0882213662576,57.3653405467067,27.8747449457765,27.7746294156654,0
"ISO.82",9.91769707389158,0,0,0,5.35341357348237,2.824890306993,1.60595764177147,5.50546654896262,6.69027052140003,0,10.4367925695498,0,5.795468810751,13.2177550281628,0,0.547064279879555,18.4081581090751,0,0,0,1.73315378493387,2.92285346139991,0,0,0,0,0.800464396981518,1.04903379379547,9.48256400240343,3.07249967787694,5.99471508515914,0.0530826448261692,0,0,0,1.15506761704368,4.64461582370013,0,1.07321425711083,12.0375181873544,0,0.306650442782832,1.32209055079688,0,6.29495782300553,0,0,0,5.55428101706004,1.45864572192879,0,0.256125127314757,0,0,1.17312225814366,0.101583866684956,12.5173358941803,1.37209367155467,2.89963262610872,0,0,0,0,3.13656355847575,4.77806717854149,0,7.00109063597456,12.3600117482104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852166368815631,0,0,0,1.79844339376628,0,8.78099484891316,12.6090071713486,0.143751052939489,0,12.6800198602743,0,5.1181014071535,0
"ISO.85",14.89537384337,8.03500031120492,19.1283790664245,3.43008839378303,35.1832889281959,11.2781462881475,1.92067736229948,3.80173680536454,15.4402119291105,0,42.8419678341015,10.946173879609,12.1892718788301,2.70184614151305,10.5296458682424,0.236203441098844,44.9019750922176,13.1065794755837,38.4520362222765,1.89633938074652,8.99528431105952,12.5861700805235,16.7222546612051,36.1961079650998,0.070991577618603,2.24108179931292,44.0791058870133,37.7000349767041,28.9233047047176,3.64260047966226,14.6722612655942,0.519237341588807,32.9897089565234,32.3094026859993,2.066308161072,13.5806996488265,31.2225577536924,0,2.28195430136774,9.32486127210357,3.77169158701911,16.1691221583832,3.30097676621427,29.4470046988279,3.68452573541399,16.9440937361585,9.94749651409333,0,26.4942705764893,20.4294678969797,1.43067645159753,34.7204046799216,0.0435384797641873,0,0,3.62697197316252,27.0919541786717,0.997342961770096,35.2384356854633,0.655171411786496,2.35822335310832,14.2558477874249,0,23.2749186206991,44.7690017835025,1.21548672271587,42.2984467173517,1.76827673099858,3.62272861547947,0.40736321251411,1.14492095182782,0,0.820164203515517,31.2291963373807,3.30554282782712,42.266703012178,0,5.42212799864754,0.608270805517009,0,0,30.1159390329654,31.5212925417307,0,1.19598361819475,4.1878812806316,0,33.9247911672097,42.0178966274281,38.5166522451348,19.544170265663,35.6285238699914,22.4018077728453,7.01959142343713,1.87794952210849
"ISO.90",8.71070220923801,9.10278401171644,20.084282674045,0.74127605086804,0,22.6898686910035,1.77735502643876,25.1148056877301,38.7887856676938,0,40.3382885797024,14.5043482354773,14.429635977325,31.1304881697789,1.50881705992434,0,39.9118549563121,24.7649220909725,41.1803983926447,37.2471221216561,22.5959032787348,18.4730266117677,18.0761844827542,39.9379630289601,26.7132450136489,34.3495312127051,43.5409589226348,3.41888132993854,24.1871642119177,21.3903786366059,0,0,35.9650952962242,25.5078371602662,1.49768874831098,11.6658564352496,11.6336770974707,10.7988914877209,0.333318080418339,5.45469831966547,0.326292977862268,31.9142406826587,36.9659087971781,38.4105318439046,31.814760200609,0,0,14.3610154047817,36.612907033265,22.1739708366835,2.47610936914591,45.7116823209775,12.3530289280242,0.750885085291879,0,0.934703861938127,18.1652596251,34.2088016937694,38.7343093937356,0,0.186848095680352,7.85034314756187,0,32.1372499789738,38.7875651527766,19.050939487492,42.8037317331336,45.2248188234333,0,1.95927248449822,18.1914465441585,0,0,35.6513975654432,1.18503697756258,42.9707831737639,24.4240587771518,7.04343051715129,0,30.8571190508272,2.83355657935777,38.7315898895362,42.440787636421,0.363732554957954,17.5098433130869,1.91043133356944,0,43.6133599249573,42.5389222147637,43.8803216170738,38.3975827566524,39.310065543042,35.5330208867355,8.90171713545277,1.15520182508133
"ISO.97",14.5477111231493,0.90510256474097,0.725840141728881,0,0.81649664712839,0,0.0247839624165049,0,0,0.0703525174991029,0.244013850139716,0.140366668350756,12.413606766033,9.8083130831894,0.296917943557866,0.953164219136923,3.11138209021142,0,0.274683003506776,0,1.17246264017066,0.402222831289989,0,0,0.445312317131751,0.357671670701174,0.397784349253438,0.187441609873782,1.57047514536747,0,0.633782904150109,0,0.247802187382232,0.207446819304381,0.414545529640669,0.0663846792100244,0.179799789705933,0,5.31253564922863,1.95138784167436,0.224485182580407,0.137003661065827,0.129157084097839,0.344423812326417,0,0.798430841017495,0.954568602776074,0.422096693612918,0.0990869512262664,0,0.397722616845505,0.765899556910646,0.69788644047675,0.118796992841161,0.550943981553191,0,7.59790708146053,0,0.820685341272639,0.102545838645566,1.39793042427311,0.558844720041327,0.40714254736342,0,17.3219496804004,0,0.241140136504831,0.342416488730966,0.0337852274800925,0.580474061928374,0.329360767603458,0,0.133764933894704,0.162084472201238,0.0753924974607356,0.279464148579799,0.237191144523451,0.244185368562602,0.117300779925902,0,0.315475964604304,0.150592063551502,0.412852159707497,0.102157563211976,0.13236010094514,0.39894578229605,0,0,0.671193039092381,0.187313481390812,0.0586050231305286,0,0.628370167308611,0.862094323077305,0
"ISO.98",11.3261751817965,0,0.356438881844763,0,0,0,1.07072290343532,0,0,0,0,0,0,21.0539038125495,0,0,2.89183492461746,0,0,0,0,0,10.9283236578133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197815432906463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083992378719369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194377724586018,0,0,5.81670198927863,0.112840085044698,0.883875039266479
